name,location,node_type
Helbingtwiete,POINT(10.092888 53.587692),['Station']
Am Stadtrand,POINT(10.09887 53.588904),['Station']
Sylter Weg,POINT(10.104945 53.590223),['Station']
Rentenversicherung Nord,POINT(10.10871 53.59212),['Station']
Ebeersreye,POINT(10.114684 53.595326),['Station']
Pulverhofsweg,POINT(10.123549 53.598693),['Station']
Eckerkoppel,POINT(10.118056 53.600012),['Station']
Eissporthalle,POINT(10.119661 53.604157),['Station']
Rahlstedter Weg (Mitte),POINT(10.127703 53.602644),['Station']
U Farmsen,POINT(10.117519 53.607151),['Station']
Berufsförderungswerk Hamburg,POINT(10.115441 53.612005),['Station']
Pflegezentrum Farmsen,POINT(10.114867 53.613726),['Station']
Neusurenland,POINT(10.113517 53.616399),['Station']
Stuhtsweg,POINT(10.112516 53.619723),['Station']
Hermelinweg,POINT(10.122004 53.616193),['Station']
Berner Heerweg,POINT(10.126406 53.618614),['Station']
Busbrookhöhe,POINT(10.130288 53.621938),['Station']
Zamenhofweg,POINT(10.133933 53.622577),['Station']
Greifenberger Straße,POINT(10.135552 53.617045),['Station']
Treptower Straße,POINT(10.136144 53.613769),['Station']
Alter Zollweg,POINT(10.137211 53.607927),['Station']
Timmendorfer Straße,POINT(10.130877 53.603827),['Station']
Scharbeutzer Straße,POINT(10.13142 53.599841),['Station']
Kohövedstraße,POINT(10.144336 53.608785),['Station']
Boltenhagener Straße,POINT(10.137439 53.600107),['Station']
Holzmühlenstraße,POINT(10.082897 53.576704),['Station']
Eichtalstraße,POINT(10.089149 53.577941),['Station']
Kurfürstenstraße,POINT(10.097 53.579109),['Station']
Ölmühlenweg (Süd),POINT(10.102398 53.580003),['Station']
Birtstraße,POINT(10.092194 53.575424),['Station']
Ziethenstraße,POINT(10.102512 53.576821),['Station']
Heinrich-Helbing-Straße,POINT(10.060628 53.594793),['Station']
Bauernrosenweg,POINT(10.065824 53.598413),['Station']
Karlshöhe,POINT(10.111001 53.623574),['Station']
Kedenburgstraße,POINT(10.087654 53.575007),['Station']
Tegelweg,POINT(10.106835 53.605912),['Station']
Haldesdorfer Straße (Nord),POINT(10.089816 53.607371),['Station']
Angerburger Straße,POINT(10.087495 53.591748),['Station']
Swebenhöhe,POINT(10.108583 53.609768),['Station']
Rönkkoppel,POINT(10.107295 53.61368),['Station']
Bullenkoppel,POINT(10.091514 53.595315),['Station']
Am Dornberg,POINT(10.108206 53.60173),['Station']
Eckerwiese,POINT(10.108607 53.599138),['Station']
Friedrich-Ebert-Damm (Nord),POINT(10.113515 53.599668),['Station']
Gyula-Trebitsch-Schule,POINT(10.121589 53.595396),['Station']
Iversstraße,POINT(10.09364 53.581736),['Station']
Ölmühlenweg (Nord),POINT(10.100463 53.584549),['Station']
Marner Straße,POINT(10.104041 53.586826),['Station']
Herthastraße,POINT(10.074553 53.611993),['Station']
Emmauskirche,POINT(10.10828 53.590147),['Station']
Dernauer Straße,POINT(10.086321 53.580698),['Station']
Am Hohen Hause (Rentenversicherung),POINT(10.109819 53.59237),['Station']
Birkenallee (Süd),POINT(10.140994 53.597504),['Station']
Hagemannsweg,POINT(9.927082 53.41199),['Station']
In der Pietsch,POINT(9.925319 53.405615),['Station']
Ginsterhof,POINT(9.93497 53.404147),['Station']
Zum Sunder,POINT(9.923933 53.402022),['Station']
Auf der Schanze,POINT(9.917289 53.39723),['Station']
Westerhofer Straße,POINT(9.923958 53.402507),['Station']
Schützengrund,POINT(9.913343 53.40249),['Station']
Schule,POINT(9.916431 53.403482),['Station']
Mittelweg,POINT(9.930038 53.410331),['Station']
Woxdorfer Weg,POINT(9.928751 53.40787),['Station']
Metzendorfer Weg,POINT(9.926132 53.403578),['Station']
Oberschule,POINT(9.879327 53.383265),['Station']
Bundesstraße,POINT(9.909644 53.391232),['Station']
Hinteln,POINT(9.902476 53.384934),['Station']
Rathaus,POINT(9.897548 53.380694),['Station']
Vaenser Grund,POINT(9.894533 53.378821),['Station']
Emsener Berg,POINT(9.882308 53.383521),['Station']
Schulstraße,POINT(9.888569 53.383987),['Station']
Emsener Straße,POINT(9.900112 53.384008),['Station']
Grundschule,POINT(9.887107 53.383064),['Station']
Iddensener Dorfstraße,POINT(9.911849 53.39029),['Station']
Vor dem Holze,POINT(9.917654 53.389024),['Station']
Hintelner Weg,POINT(9.906849 53.386303),['Station']
Am Schulland,POINT(9.889306 53.375338),['Station']
Lürade,POINT(9.930851 53.425493),['Station']
Lürader Weg,POINT(9.929837 53.421807),['Station']
Harburger Straße,POINT(9.873974 53.365558),['Station']
Freie Christliche Schule,POINT(9.863454 53.355705),['Station']
Am Kriegerdenkmal,POINT(9.872615 53.3667),['Station']
Bürgermeister-Becker-Straße,POINT(9.870416 53.365647),['Station']
Vaensen,POINT(9.881904 53.349478),['Station']
Stucksberg,POINT(9.875182 53.357776),['Station']
Zimmererstraße,POINT(9.855546 53.342553),['Station']
Wilfried-Wroost-Weg,POINT(9.860264 53.338251),['Station']
"Steinbeck, Eichholz",POINT(9.853495 53.342119),['Station']
"Steinbeck, Grundschule",POINT(9.847865 53.339086),['Station']
Abzweig Buchholz,POINT(9.830919 53.330813),['Station']
Bf. Buchholz (ZOB),POINT(9.881305 53.326264),['Station']
Bahnhofstraße,POINT(9.881037 53.324918),['Station']
Möbel Kraft,POINT(9.860128 53.350886),['Station']
Bf. Buchholz (Vorplatz),POINT(9.877685 53.324637),['Station']
Zunftstraße (West),POINT(9.864807 53.348345),['Station']
Nordring,POINT(9.871023 53.348318),['Station']
Heinsahl,POINT(9.867808 53.345268),['Station']
Lehmkuhlskamp,POINT(9.864323 53.343721),['Station']
Kohlhof,POINT(9.859514 53.34275),['Station']
Hopfenberg,POINT(9.871662 53.335455),['Station']
Krankenhaus,POINT(9.873862 53.333651),['Station']
Brandenburger Straße,POINT(9.875281 53.331106),['Station']
Tischlerstraße,POINT(9.85741 53.347886),['Station']
Flurweg,POINT(9.870775 53.325847),['Station']
Steinbecker Mühlenweg,POINT(9.857609 53.324136),['Station']
Tannenweg,POINT(9.853988 53.323946),['Station']
Am Steinbecker Feld,POINT(9.848961 53.324728),['Station']
Kiefernweg,POINT(9.844957 53.325664),['Station']
Pütjerweg,POINT(9.846039 53.328747),['Station']
Hoheluftweg,POINT(9.848885 53.331504),['Station']
Heimgartenstraße,POINT(9.851511 53.335232),['Station']
Im Innovationspark (Süd),POINT(9.866959 53.355958),['Station']
Hochkamp,POINT(9.860644 53.33549),['Station']
Haidbarg,POINT(9.860581 53.330881),['Station']
Waldfriedhof,POINT(9.866977 53.330214),['Station']
Waldschule,POINT(9.86982 53.329762),['Station']
Am Stubben,POINT(9.886847 53.3351),['Station']
Berliner Straße,POINT(9.884002 53.334753),['Station']
Friedrichstraße,POINT(9.880938 53.335414),['Station']
Heidekamp,POINT(9.880644 53.318936),['Station']
Wiesenstraße,POINT(9.867886 53.320297),['Station']
Beim Eichhofe,POINT(9.871145 53.358686),['Station']
Drosselweg,POINT(9.857008 53.317392),['Station']
Reiherstieg 244,POINT(9.854597 53.318407),['Station']
Amselweg,POINT(9.859324 53.320646),['Station']
Spechtstraße,POINT(9.861924 53.318588),['Station']
Lerchenweg,POINT(9.863086 53.316674),['Station']
Taubenweg,POINT(9.865443 53.310817),['Station']
Habichtweg,POINT(9.865846 53.308459),['Station']
Distelweg,POINT(9.868319 53.306168),['Station']
Friedhof,POINT(9.871396 53.303297),['Station']
Klecker Weg,POINT(9.909809 53.332735),['Station']
Meilsener Heide,POINT(9.840986 53.326726),['Station']
Eibenweg,POINT(9.847726 53.321484),['Station']
Sprötzer Weg,POINT(9.853284 53.32326),['Station']
Wiesenschule,POINT(9.872897 53.320251),['Station']
Gorch-Fock-Straße,POINT(9.880875 53.341794),['Station']
Lüneburger Straße,POINT(9.884848 53.323407),['Station']
Lüneburger Straße 30,POINT(9.891799 53.320632),['Station']
Neue Straße,POINT(9.8767 53.326405),['Station']
Feldkamp,POINT(9.878854 53.314385),['Station']
Gerade Straße,POINT(9.865708 53.325371),['Station']
Parkstraße,POINT(9.874517 53.329719),['Station']
Stöversweg,POINT(9.860533 53.333712),['Station']
Aschenputtelweg,POINT(9.887583 53.338051),['Station']
Gewerbegebiet Süd,POINT(9.857426 53.344975),['Station']
Bf. Buchholz (Lindenstraße),POINT(9.878259 53.325585),['Station']
Märchenstraße,POINT(9.888417 53.341307),['Station']
Am Kattenberge,POINT(9.843804 53.326553),['Station']
Passage,POINT(9.873705 53.326742),['Station']
Treffpunkt,POINT(9.881065 53.327721),['Station']
Freudenthalstraße,POINT(9.880255 53.339426),['Station']
Ritscherstraße,POINT(9.822762 53.326556),['Station']
Am Hang,POINT(9.876266 53.33818),['Station']
Dibberser Mühlenweg,POINT(9.876237 53.336005),['Station']
Marthastraße,POINT(9.886011 53.332438),['Station']
Bendestorfer Straße,POINT(9.883791 53.331088),['Station']
Wacholderweg,POINT(9.865331 53.3379),['Station']
Vaenser Weg,POINT(9.868457 53.346935),['Station']
Bf. Buchholz (Canteleubrücke),POINT(9.881204 53.324979),['Station']
Am Thing,POINT(9.881206 53.321448),['Station']
Bauhof,POINT(9.87753 53.31931),['Station']
Reiherstieg 80,POINT(9.855035 53.320048),['Station']
Seppenser Mühlenweg,POINT(9.860559 53.319352),['Station']
Innungsstraße,POINT(9.869153 53.350866),['Station']
Steinstraße,POINT(9.879976 53.330946),['Station']
Mittelstraße,POINT(9.877784 53.335302),['Station']
Maurerstraße,POINT(9.861149 53.346413),['Station']
Zunftstraße (Ost),POINT(9.865961 53.348966),['Station']
Müllerstraße,POINT(9.869009 53.353374),['Station']
Bäckerstraße,POINT(9.866411 53.354857),['Station']
Schulzentrum I,POINT(9.891229 53.337925),['Station']
Heideschule am SZ I,POINT(9.888114 53.338299),['Station']
Schulzentrum II,POINT(9.84168 53.323126),['Station']
Brumhagen,POINT(9.827668 53.318741),['Station']
Buchholzer Straße,POINT(9.830044 53.318967),['Station']
Koppelweg,POINT(9.845282 53.308706),['Station']
Farmsen,POINT(10.117613 53.607267),['Station']
Trabrennbahn,POINT(10.102637 53.598439),['Station']
Wandsbek-Gartenstadt,POINT(10.074888 53.592473),['Station']
Am Glinder Weg,POINT(10.20893 53.558639),['Station']
Soltausredder,POINT(10.162961 53.569051),['Station']
Rathaus,POINT(10.169042 53.568955),['Station']
Bergredder,POINT(10.174382 53.568831),['Station']
Am Bondenholz,POINT(10.182024 53.568972),['Station']
Von-Bronsart-Straße,POINT(10.186874 53.568609),['Station']
Feldweg,POINT(10.197297 53.566753),['Station']
Alte Dorfstraße,POINT(10.202799 53.561693),['Station']
Lohe,POINT(10.204387 53.559691),['Station']
Willinghusen (Kehre),POINT(10.211791 53.564217),['Station']
Zum Dicken Busch,POINT(10.15331 53.569414),['Station']
Zum Tunnel,POINT(10.206116 53.562091),['Station']
Großlohe,POINT(10.181967 53.602084),['Station']
Hoffmannstieg,POINT(10.179796 53.603327),['Station']
Prehnsweg,POINT(10.174695 53.604626),['Station']
Sieker Landstraße,POINT(10.167382 53.605695),['Station']
Schweriner Straße,POINT(10.162213 53.605054),['Station']
Seniorensitz Am Hegen,POINT(10.171542 53.592779),['Station']
Kielende,POINT(10.187193 53.570286),['Station']
Victoriaring,POINT(10.187951 53.602689),['Station']
Grundschule,POINT(10.162654 53.571057),['Station']
Sorenkoppel,POINT(10.185073 53.591091),['Station']
Gewerbepark Victoria,POINT(10.193263 53.603571),['Station']
Am Hegen,POINT(10.180487 53.589105),['Station']
Geesthachter Weg,POINT(10.171241 53.588433),['Station']
Kielkoppelstraße,POINT(10.167592 53.589753),['Station']
Kinderkrankenhaus Wilhelmstift,POINT(10.161159 53.589232),['Station']
Schimmelreiterweg,POINT(10.17831 53.590672),['Station']
Waldwinkel,POINT(10.174312 53.591898),['Station']
Am Ohlendorffturm,POINT(10.168746 53.594882),['Station']
Theodor-Storm-Straße,POINT(10.160797 53.593081),['Station']
Amtsstraße,POINT(10.163366 53.596444),['Station']
Buchwaldstraße,POINT(10.162704 53.599289),['Station']
Altes Rathaus Rahlstedt,POINT(10.159025 53.602299),['Station']
Heinrich-Schulz-Weg,POINT(10.18009 53.598715),['Station']
Immenseeweg,POINT(10.174834 53.594382),['Station']
Brunskamp,POINT(10.181344 53.593868),['Station']
Pahlblöckensstieg,POINT(10.169082 53.606496),['Station']
Gemeinschaftsschule,POINT(10.162468 53.575291),['Station']
Hanskampring,POINT(10.192037 53.57828),['Station']
Möbel Höffner,POINT(10.194823 53.576958),['Station']
Fahrenberg,POINT(10.189225 53.57599),['Station']
Kiebitzhörn,POINT(10.189245 53.574022),['Station']
Rahlstedt Center,POINT(10.158339 53.604265),['Station']
Kiebitzhörn (Ost),POINT(10.19344 53.572884),['Station']
"(Amt Neuhaus), Sumte",POINT(10.878966 53.2878),['Station']
Abzweig,POINT(10.889355 53.288732),['Station']
"(Amt Neuhaus), Neu Garge",POINT(10.829823 53.272424),['Station']
Abzweigung,POINT(10.845989 53.264554),['Station']
"(Amt Neuhaus), Krusendorf",POINT(10.858156 53.295208),['Station']
"(Amt Neuhaus), Stiepelse",POINT(10.802302 53.288894),['Station']
Ausbau,POINT(10.800782 53.2959),['Station']
"(Amt Neuhaus), Viehle",POINT(10.835894 53.25877),['Station']
"(Amt Neuhaus), Dellien",POINT(10.921585 53.30744),['Station']
"(Amt Neuhaus), Preten",POINT(10.906639 53.318518),['Station']
"(Amt Neuhaus), Rosien I",POINT(10.965957 53.298412),['Station']
"(Amt Neuhaus), Rosien II",POINT(10.957894 53.294968),['Station']
"(Amt Neuhaus), Sückau",POINT(10.956216 53.317328),['Station']
"(Amt Neuhaus), Stapel I",POINT(10.957893 53.256918),['Station']
"(Amt Neuhaus), Stapel II",POINT(10.958396 53.253836),['Station']
"(Amt Neuhaus), Zeetze I",POINT(10.980311 53.232237),['Station']
"(Amt Neuhaus), Zeetze II",POINT(10.98742 53.227589),['Station']
"(Amt Neuhaus), Stixe",POINT(11.018484 53.208563),['Station']
Dorf,POINT(11.068182 53.218773),['Station']
Siedlung,POINT(11.045033 53.238873),['Station']
Mühle,POINT(10.313639 53.30522),['Station']
Wittorfer Weg,POINT(10.293991 53.308813),['Station']
Am Hausbach,POINT(10.297695 53.327554),['Station']
Peerort,POINT(10.291847 53.316834),['Station']
Schäfer-Ast-Straße,POINT(10.28633 53.312014),['Station']
Dorf,POINT(11.0424 53.193973),['Station']
Anlage,POINT(11.047862 53.204313),['Station']
Kindergarten,POINT(11.043476 53.196777),['Station']
Neubau,POINT(11.052817 53.18993),['Station']
"(Amt Neuhaus), Pinnau",POINT(11.07822 53.18025),['Station']
"(Amt Neuhaus), Tripkau",POINT(11.105042 53.182655),['Station']
Schule,POINT(11.116019 53.184392),['Station']
Abzw. Bohnenburg,POINT(11.131204 53.175323),['Station']
"(Amt Neuhaus), Wehningen",POINT(11.166958 53.171541),['Station']
"(Amt Neuhaus), Bohnenburg",POINT(11.123619 53.165932),['Station']
"(Amt Neuhaus), Wilkenstorf",POINT(11.110856 53.158789),['Station']
"(Amt Neuhaus), Raffatz",POINT(11.107832 53.15354),['Station']
"(Amt Neuhaus), Strachau",POINT(11.10139 53.150518),['Station']
"(Amt Neuhaus), Gosewerder",POINT(11.084068 53.153375),['Station']
Abzweig,POINT(11.075796 53.155775),['Station']
"(Amt Neuhaus), Brandstade",POINT(11.067283 53.160938),['Station']
Oldenfelde,POINT(10.128767 53.617603),['Station']
"(Amt Neuhaus), Gülze",POINT(10.918238 53.285682),['Station']
"(Amt Neuhaus), Bitter",POINT(11.035859 53.169317),['Station']
"(Amt Neuhaus), Privelack",POINT(10.976023 53.209392),['Station']
"(Amt Neuhaus), Vockfey",POINT(10.936993 53.224888),['Station']
"(Amt Neuhaus), Pommau",POINT(10.95643 53.212402),['Station']
"(Amt Neuhaus), Groß Banratz",POINT(10.939117 53.241075),['Station']
"(Amt Neuhaus), Haar",POINT(10.917863 53.261918),['Station']
"(Amt Neuhaus), Kühren",POINT(10.917124 53.236345),['Station']
"(Amt Neuhaus), Darchau (Fähre)",POINT(10.894299 53.236755),['Station']
"(Amt Neuhaus), Darchau",POINT(10.896784 53.240103),['Station']
Hafen,POINT(10.890384 53.233582),['Station']
"(Amt Neuhaus), Darchau (Schiffsanleger)",POINT(10.893521 53.236111),['Station']
"(Amt Neuhaus), Konau",POINT(10.879542 53.250028),['Station']
Liliencronpark,POINT(10.15308 53.600874),['Station']
U Meiendorfer Weg,POINT(10.156682 53.639252),['Station']
Bargkoppelweg,POINT(10.161171 53.626),['Station']
Bf. Rahlstedt (Doberaner Weg),POINT(10.153284 53.604475),['Station']
Haffkruger Weg,POINT(10.150207 53.609115),['Station']
Bf. Rahlstedt (Amtsstraße),POINT(10.153957 53.603669),['Station']
Bargteheider Straße (Nord),POINT(10.15549 53.613916),['Station']
Eichwischen,POINT(10.171159 53.61441),['Station']
Eichberg,POINT(10.16506 53.612987),['Station']
Gerstenwiese,POINT(10.160403 53.618379),['Station']
Saseler Straße,POINT(10.166129 53.622717),['Station']
Wildschwanbrook,POINT(10.168534 53.626584),['Station']
Wildschwanbrook (Mitte),POINT(10.175081 53.628838),['Station']
Hellmesbergerweg,POINT(10.179296 53.630369),['Station']
Skaldenweg,POINT(10.179384 53.633549),['Station']
Künnekestraße,POINT(10.178664 53.635902),['Station']
Spitzbergenweg,POINT(10.166038 53.629277),['Station']
Von-Suppé-Straße,POINT(10.164688 53.632939),['Station']
Ringstraße,POINT(10.16285 53.635913),['Station']
Rauchschwalbenweg,POINT(10.14251 53.621193),['Station']
Greifenberger Straße (Ost),POINT(10.144824 53.618466),['Station']
Redderblock,POINT(10.154544 53.61468),['Station']
Sandkule,POINT(10.149875 53.607482),['Station']
Hermann-Balk-Straße,POINT(10.140428 53.624142),['Station']
Hohenkamp,POINT(10.146133 53.605982),['Station']
U Berne (Berner Heerweg),POINT(10.138518 53.626721),['Station']
Offenbachweg,POINT(10.173917 53.632651),['Station']
Eggerskamp,POINT(10.156506 53.610734),['Station']
Heestweg,POINT(10.149214 53.602035),['Station']
Forum Gymnasium Rahlstedt,POINT(10.142642 53.600354),['Station']
Lapplandring,POINT(10.168823 53.630481),['Station']
Warnemünder Weg,POINT(10.164157 53.608162),['Station']
Moränenweg,POINT(10.163687 53.610853),['Station']
Rahlstedter Kamp,POINT(10.173744 53.609542),['Station']
Waterblöckenwiese,POINT(10.17582 53.608129),['Station']
Heckende,POINT(10.173597 53.606973),['Station']
U Berne (Kriegkamp),POINT(10.139623 53.626216),['Station']
Feuerwehrhaus,POINT(9.607656 53.765217),['Station']
Bullendorf 11,POINT(9.620641 53.767523),['Station']
Bullendorf 25,POINT(9.612222 53.765293),['Station']
U Berne (Berner Stieg),POINT(10.143749 53.627318),['Station']
Schierenberg,POINT(10.145915 53.624143),['Station']
Fleien,POINT(9.550343 53.736986),['Station']
Dünnenreihe,POINT(9.558451 53.735852),['Station']
Glashofkamp 8,POINT(9.632328 53.785359),['Station']
An der Bundesstraße 28,POINT(9.63522 53.785937),['Station']
Grönländer Chaussee,POINT(9.598835 53.825181),['Station']
Stellbusch,POINT(9.632037 53.810339),['Station']
Amtsverwaltung,POINT(9.623858 53.806527),['Station']
Ernst-Barlach-Straße,POINT(9.627188 53.811954),['Station']
Gewerbegebiet,POINT(9.647566 53.804371),['Station']
Am Markt,POINT(9.616801 53.811802),['Station']
Jacob-Struve-Schule,POINT(9.621644 53.814831),['Station']
Wiesengrund,POINT(9.640129 53.807438),['Station']
Horstheide,POINT(9.652752 53.803058),['Station']
Horstmühle,POINT(9.633236 53.790224),['Station']
Koppeldamm,POINT(9.606767 53.78135),['Station']
Hauptstraße,POINT(9.620375 53.781379),['Station']
Wiesengrund,POINT(9.617179 53.779634),['Station']
Abzweigung Bullendorf,POINT(9.592962 53.776019),['Station']
Horster Landstraße 1,POINT(9.639781 53.780603),['Station']
