name,description,tags,node_type,location,centroid
Heilig Kreuz Kirche Neugraben,,,['POI'],POINT(9.862231 53.469794),
Heilig-Geist Kirche Farmsen,,,['POI'],POINT(10.120855 53.606464),
Heilig-Kreuz-Kirche Volksdorf,,,['POI'],POINT(10.160708 53.6504),
Heilige Dreieinigkeits-Kirche St. Georg,,,['POI'],POINT(10.008048 53.55662),
"Heilige Familie, Kirche Langenhorn",,,['POI'],POINT(10.015396 53.644695),
Herz-Jesu-Kirche,,,['POI'],POINT(10.249313 53.510959),
Herz-Jesu-Kirche Hamm,,,['POI'],POINT(10.055233 53.5565),
Immanuel Haus Niendorf,,,['POI'],POINT(9.945364 53.637793),
Elternschule Süderelbe (Rehrstieg) - Bezirksamt Harburg,,,['POI'],POINT(9.874056 53.478765),
Immanuel Kirche Veddel,,,['POI'],POINT(10.017761 53.52561),
"Iranische Moschee ""Ali Camii""",,,['POI'],POINT(10.008385 53.574579),
Jerusalem Gemeinde,,,['POI'],POINT(9.967037 53.569359),
Johannes-Gemeinde Rissen,,,['POI'],POINT(9.762909 53.580953),
Johanneskapelle Rothenburgsort,,,['POI'],POINT(10.032506 53.535394),
Johanneskirche Eidelstedt,,,['POI'],POINT(9.898027 53.618624),
Jubilate Kirche,,,['POI'],POINT(10.127716 53.539053),
Jubilatekirche Lemsahl-Mellingstedt,,,['POI'],POINT(10.106378 53.687728),
Kath. Pfarramt St. Ansgar,,,['POI'],POINT(9.983157 53.549163),
Kirche Alt-Rahlstedt,,,['POI'],POINT(10.150436 53.596425),
Kirche am Albertinen Krankenhaus,,,['POI'],POINT(9.90463 53.630605),
Kirche am Markt Niendorf,,,['POI'],POINT(9.949421 53.617158),
Kirche am Rockenhof Volksdorf,,,['POI'],POINT(10.165 53.650844),
Kreuzkirche Barmbek,,,['POI'],POINT(10.043307 53.577163),
Kreuzkirche Fuhlsbüttel,,,['POI'],POINT(10.012256 53.624064),
Kreuzkirche Harburg,,,['POI'],POINT(10.022166 53.494986),
Kreuzkirche Ottensen,,,['POI'],POINT(9.917931 53.55324),
Kreuzkirche Stellingen,,,['POI'],POINT(9.926074 53.599236),
Kreuzkirche Wandsbek,,,['POI'],POINT(10.086876 53.57939),
Kulturkirche Rahlstedt,,,['POI'],POINT(10.180492 53.589303),
Käkenflur-Kirche,,,['POI'],POINT(9.997746 53.671458),
Lukas Kirche Sasel,,,['POI'],POINT(10.105546 53.64501),
Luthergemeinde Eißendorf,,,['POI'],POINT(9.960461 53.455683),
Lutherkirche Bahrenfeld,,,['POI'],POINT(9.904797 53.571292),
Lutherkirche Wellingsbüttel,,,['POI'],POINT(10.074971 53.640922),
Mahnmal St. Nikolai,,,['POI'],POINT(9.991762 53.54742),
Maria Grün Kirche Blankenese,,,['POI'],POINT(9.823648 53.561375),
Maria-Magdalena Kirche,,,['POI'],POINT(9.847906 53.587308),
Maria-Magdalena-Kirche Ohlsdorf,,,['POI'],POINT(10.056227 53.6339),
Marienkapelle,,,['POI'],POINT(9.893404 53.605846),
Mariä Himmelfahrt Kirche Rahlstedt,,,['POI'],POINT(10.15584 53.608476),
Marktkirche Poppenbüttel,,,['POI'],POINT(10.086212 53.658809),
Martin-Luther Kirche Bergedorf,,,['POI'],POINT(10.219229 53.490657),
Martin-Luther Kirche Iserbrook,,,['POI'],POINT(9.824095 53.577402),
Martin-Luther-King Kirche Steilshoop,,,['POI'],POINT(10.063411 53.611176),
Martin-Luther-Kirche Alsterdorf,,,['POI'],POINT(10.010842 53.609826),
Martinikirche Rahlstedt,,,['POI'],POINT(10.167397 53.606774),
Martinskirche Horn,,,['POI'],POINT(10.082758 53.550027),
Matthias-Claudius-Kirche Rahlstedt,,,['POI'],POINT(10.140606 53.608865),
Matthias-Claudius-Kirche Wohldorf-Ohlstedt,,,['POI'],POINT(10.129871 53.69679),
Matthäuskirche,,,['POI'],POINT(10.009266 53.58875),
Melanchtonkirche Groß-Flottbek,,,['POI'],POINT(9.886644 53.563692),
Michaeliskirche Neugraben,,,['POI'],POINT(9.856019 53.471654),
Mutter-Eva. Kirche,,,['POI'],POINT(10.244337 53.498575),
Neuapostolische Kirche,,,['POI'],POINT(9.978995 53.585839),
Neuapostolische Kirche Hamburg-Alstertal,,,['POI'],POINT(10.111918 53.65213),
Neuapostolische Kirche Hamburg-Altona,,,['POI'],POINT(9.939635 53.552828),
Neuapostolische Kirche Hamburg-Barmbek,,,['POI'],POINT(10.047041 53.588965),
Neuapostolische Kirche Hamburg-Bergedorf,,,['POI'],POINT(10.226929 53.487028),
Neuapostolische Kirche Hamburg-Billstedt,,,['POI'],POINT(10.100148 53.543956),
Neuapostolische Kirche Hamburg-Billwerder,,,['POI'],POINT(10.136107 53.500363),
Neuapostolische Kirche Hamburg-Blankenese,,,['POI'],POINT(9.816395 53.561713),
Neuapostolische Kirche Hamburg-Borgfelde,,,['POI'],POINT(10.033171 53.555911),
Neuapostolische Kirche Hamburg-Eidelstedt,,,['POI'],POINT(9.896548 53.610908),
Neuapostolische Kirche Hamburg-Eimsbüttel,,,['POI'],POINT(9.960222 53.576377),
Neuapostolische Kirche Hamburg-Eppendorf,,,['POI'],POINT(9.978833 53.585355),
Neuapostolische Kirche Hamburg-Farmsen,,,['POI'],POINT(10.102753 53.607531),
Neuapostolische Kirche Hamburg-Finkenwerder,,,['POI'],POINT(9.864323 53.530448),
Neuapostolische Kirche Hamburg-Fuhlsbüttel,,,['POI'],POINT(10.013017 53.629341),
Neuapostolische Kirche Hamburg-Harburg,,,['POI'],POINT(9.963989 53.462573),
Neuapostolische Kirche Hamburg-Iserbrook,,,['POI'],POINT(9.818152 53.576913),
Neuapostolische Kirche Hamburg-Jenfeld,,,['POI'],POINT(10.126283 53.568575),
Neuapostolische Kirche Hamburg-Kirchdorf,,,['POI'],POINT(10.011928 53.489681),
Neuapostolische Kirche Hamburg-Langenhorn,,,['POI'],POINT(10.018114 53.654556),
Neuapostolische Kirche Hamburg-Lurup,,,['POI'],POINT(9.870137 53.585935),
Neuapostolische Kirche Hamburg-Neugraben,,,['POI'],POINT(9.855888 53.471897),
Neuapostolische Kirche Hamburg-Niendorf,,,['POI'],POINT(9.94635 53.626446),
Neuapostolische Kirche Hamburg-Rahlstedt,,,['POI'],POINT(10.154529 53.600851),
Neuapostolische Kirche Hamburg-Schnelsen,,,['POI'],POINT(9.902518 53.63081),
Neuapostolische Kirche Hamburg-Sinstorf,,,['POI'],POINT(9.97493 53.426839),
Neuapostolische Kirche Hamburg-Stellingen,,,['POI'],POINT(9.932521 53.596364),
Neuapostolische Kirche Hamburg-Volksdorf,,,['POI'],POINT(10.169603 53.648831),
Neuapostolische Kirche Hamburg-Wandsbek,,,['POI'],POINT(10.078867 53.592734),
Neuapostolische Kirche Lohbrügge,,,['POI'],POINT(10.207166 53.500933),
Neuapostolische Kirche Sasel,,,['POI'],POINT(10.111918 53.65213),
Nienstedtener Kirche,,,['POI'],POINT(9.842783 53.551448),
Nikodemus-Kirche Ohlsdorf,,,['POI'],POINT(10.036036 53.614408),
Nordelbisches Kirchenamt,,,['POI'],POINT(9.992032 53.547382),
Osterkirche,,,['POI'],POINT(9.933052 53.555342),
Elternschule Wilhelmsburg (Zeidlerstraße) - Bezirksamt Hamburg-Mitte,,,['POI'],POINT(9.994818 53.510474),
Osterkirche Bramfeld,,,['POI'],POINT(10.074072 53.609724),
Osterkirche Eilbek,,,['POI'],POINT(10.05332 53.568198),
Osterkirche Stellingen,,,['POI'],POINT(9.940625 53.584494),
Paul-Gerhard-Kirche Wilhelmsburg,,,['POI'],POINT(9.991498 53.503888),
Paul-Gerhard-Kirche Wilstorf,,,['POI'],POINT(9.987533 53.446135),
Paul-Gerhard-Kirche Winterhude,,,['POI'],POINT(10.005703 53.600237),
Paul-Gerhardt-Kirche Altona,,,['POI'],POINT(9.922356 53.561742),
Paul-Kirche Schenefeld,,,['POI'],POINT(9.855059 53.606467),
Paulskirche Hamm,,,['POI'],POINT(10.06028 53.561586),
Petruskirche Lokstedt,,,['POI'],POINT(9.953012 53.588718),
Philemon Kirche Poppenbüttel,,,['POI'],POINT(10.067948 53.651417),
Philippuskirche Billstedt,,,['POI'],POINT(10.104219 53.558933),
Rogatekirche Meiendorf,,,['POI'],POINT(10.169671 53.627274),
Simeonkirche Bramfeld,,,['POI'],POINT(10.098556 53.625127),
Simon-Petrus Kirche Poppenbüttel,,,['POI'],POINT(10.066306 53.669033),
Sinstorfgemeinde,,,['POI'],POINT(9.976135 53.425598),
St. Agnes Kirche Tonndorf,,,['POI'],POINT(10.124648 53.584917),
St. Andreas Kirche Harvestehude,,,['POI'],POINT(9.975463 53.573414),
Kirche Ochsenzoll,,,['POI'],POINT(9.999597 53.680616),
St. Anschar Eppendorf,,,['POI'],POINT(9.982426 53.598319),
St. Ansgar Kirche Altona,,,['POI'],POINT(9.908362 53.549566),
St. Ansgar Kirche Niendorf,,,['POI'],POINT(9.949765 53.620372),
St. Antonius Kirche Winterhude,,,['POI'],POINT(9.996536 53.599046),
St. Bernhard Kirche Poppenbüttel,,,['POI'],POINT(10.098691 53.65529),
St. Bonifatius Kirche Eimsbüttel,,,['POI'],POINT(9.957789 53.577619),
St. Bonifatius Kirche Wilhelmsburg,,,['POI'],POINT(9.98613 53.504436),
St. Bonifatius Kirche Winterhude-Uhlenhorst,,,['POI'],POINT(10.055213 53.585397),
St. Bruder Konrad Kirche Osdorf,,,['POI'],POINT(9.85322 53.594737),
St. Christophorus Kirche Lohbrügge,,,['POI'],POINT(10.196271 53.496711),
St. Elisabeth Kirche Harvestehude,,,['POI'],POINT(9.985547 53.577959),
St. Erich Kirche Rothenburgsort,,,['POI'],POINT(10.038055 53.535957),
St. Franz-Joseph Kirche Harburg,,,['POI'],POINT(9.989083 53.449375),
St. Franziskus Kirche Barmbek,,,['POI'],POINT(10.055255 53.585253),
St. Gabriel Kirche Barmbek,,,['POI'],POINT(10.04563 53.602761),
St. Gabriel Kirche Eidelstedt,,,['POI'],POINT(9.898188 53.608407),
St. Gabriel Kirche Volksdorf,,,['POI'],POINT(10.16884 53.660061),
St. Getrud Kirche Mundsburg,,,['POI'],POINT(10.027972 53.567376),
St. Jakobus Kirche Lurup,,,['POI'],POINT(9.873664 53.597312),
St. Johannes Kirche Volksdorf,,,['POI'],POINT(10.148356 53.663907),
St. Johannis - Kulturkirche Altona,,,['POI'],POINT(9.953475 53.559691),
St. Johannis Altona,,,['POI'],POINT(9.953537 53.559727),
St. Johannis Curslack,,,['POI'],POINT(10.227834 53.449),
St. Johannis Kirche Curslack,,,['POI'],POINT(10.227819 53.44901),
St. Johannis Kirche Eppendorf,,,['POI'],POINT(9.993498 53.592512),
St. Johannis Kirche Harburg,,,['POI'],POINT(9.980604 53.45764),
St. Johannis Kirche Harvestehude,,,['POI'],POINT(9.993596 53.570956),
St. Johannis Kirche Steilshoop,,,['POI'],POINT(10.063442 53.611184),
St. Johannis Neuengamme,,,['POI'],POINT(10.221946 53.445251),
St. Joseph Kirche Altona,,,['POI'],POINT(9.957692 53.551283),
St. Joseph Kirche Wandsbek,,,['POI'],POINT(10.074522 53.573302),
St. Jürgen Kirche Langenhorn,,,['POI'],POINT(10.016112 53.679462),
St. Katharinen Kirche Altstadt,,,['POI'],POINT(9.994459 53.545978),
St. Lukaskirche Fuhlsbüttel,,,['POI'],POINT(10.018874 53.634045),
St. Maria Kirche St. Georg,,,['POI'],POINT(10.014953 53.557595),
St. Maria-Magdalena-Kirche Moorburg,,,['POI'],POINT(9.939893 53.488877),
St. Marien - St. Joseph Kirche Harburg,,,['POI'],POINT(9.976791 53.458785),
St. Marien Kirche Altona,,,['POI'],POINT(9.924877 53.551371),
St. Marien Kirche Bergedorf,,,['POI'],POINT(10.216899 53.488227),
St. Marien Kirche Fuhlsbüttel,,,['POI'],POINT(10.02681 53.622188),
St. Markus Kirche Hoheluft,,,['POI'],POINT(9.974096 53.58224),
St. Martinuskirche Eppendorf,,,['POI'],POINT(9.983288 53.59186),
St. Michael Kirche Bergedorf,,,['POI'],POINT(10.225075 53.482294),
St. Michael Kirche Sülldorf,,,['POI'],POINT(9.797747 53.579647),
St. Nikolai Kirche Billwerder,,,['POI'],POINT(10.126836 53.513902),
St. Nikolai Kirche Finkenwerder,,,['POI'],POINT(9.865586 53.527294),
St. Nikolai Kirche Moorfleet,,,['POI'],POINT(10.082306 53.511618),
St. Olaf Kirche Horn,,,['POI'],POINT(10.098461 53.552795),
St. Pankratius Kirche Neuenfelde,,,['POI'],POINT(9.810933 53.520768),
St. Pankratius Kirche Ochsenwerder,,,['POI'],POINT(10.084953 53.475984),
St. Pauli Kirche,,,['POI'],POINT(9.956673 53.546916),
St. Paulus Kirche Heimfeld,,,['POI'],POINT(9.963834 53.465684),
St. Paulus Kirche Schiffbek,,,['POI'],POINT(10.109558 53.539205),
St. Pauluskirche Altona,,,['POI'],POINT(9.946275 53.567728),
St. Peter Kirche Großborstel,,,['POI'],POINT(9.976938 53.607906),
St. Petri Kirche Altona,,,['POI'],POINT(9.938514 53.549198),
St. Petri Kirche Altstadt,,,['POI'],POINT(9.996866 53.550208),
St. Petri und Paul Kirche Bergedorf,,,['POI'],POINT(10.211227 53.489022),
St. Petrus Kirche Finkenwerder,,,['POI'],POINT(9.864307 53.530412),
St. Petrus Kirche Heimfeld,,,['POI'],POINT(9.96399 53.4626),
St. Prokopius,,,['POI'],POINT(9.947005 53.584183),
St. Raphaelgemeinde Harburg,,,['POI'],POINT(10.010854 53.500868),
St. Severin Kirche Kirchwerder,,,['POI'],POINT(10.198501 53.418675),
St. Simeon Kirche Osdorf,,,['POI'],POINT(9.845072 53.570903),
St. Sophien Kirche Barmbek,,,['POI'],POINT(10.034854 53.57969),
St. Stephan Kirche Wandsbek,,,['POI'],POINT(10.083925 53.590334),
St. Stephanus Kirche Eimsbüttel,,,['POI'],POINT(9.943615 53.581802),
St. Theresien Kirche Altona,,,['POI'],POINT(9.956464 53.559048),
St. Thomas Morus Kirche Stellingen,,,['POI'],POINT(9.936521 53.592855),
St. Trinitatis-Kirche Altona,,,['POI'],POINT(9.950597 53.548429),
St. Trinitatis-Kirche Harburg,,,['POI'],POINT(9.981507 53.458297),
Kirche Bramfeld,,,['POI'],POINT(10.090511 53.620259),
St.-Johannes-Kirche,,,['POI'],POINT(10.202888 53.561108),
Erziehungsberatung Altona (Osdorfer Landstr) - Bezirksamt Altona,,,['POI'],POINT(9.864745 53.571831),
St.-Nicolai-Kirche Altengamme,,,['POI'],POINT(10.269974 53.4296),
Stellinger Kirche,,,['POI'],POINT(9.925674 53.59064),
Tabita-Gemeinde Ottensen/Othmarschen,,,['POI'],POINT(9.917964 53.553374),
Thomas Kirche Rothenburgsort,,,['POI'],POINT(10.039907 53.53462),
Thomaskirche Bramfeld,,,['POI'],POINT(10.061063 53.597701),
Thomaskirche Hausbruch,,,['POI'],POINT(9.886393 53.474433),
Thomaskirche Meiendorf,,,['POI'],POINT(10.162025 53.619648),
Timotheuskirche,,,['POI'],POINT(10.091824 53.548749),
Tonndorfer Kirche,,,['POI'],POINT(10.123854 53.587432),
Trinitatis Kirche Rahlstedt,,,['POI'],POINT(10.147925 53.587374),
United Methodist Church,,,['POI'],POINT(9.938499 53.549189),
Verheißungskirche Niendorf,,,['POI'],POINT(9.957886 53.635285),
Versöhnungskirche Eilbek,,,['POI'],POINT(10.047723 53.572578),
Vicelinkirche Sasel,,,['POI'],POINT(10.113063 53.653674),
Wichernkirche Hamm,,,['POI'],POINT(10.064858 53.553387),
Zionskirche,,,['POI'],POINT(10.029171 53.561418),
Zionskirche Wandsbek,,,['POI'],POINT(10.029078 53.56132),
Zu den zwölf Apostelnkirche Lurup,,,['POI'],POINT(9.887081 53.599666),
Zum Guten Hirten Langenfelde,,,['POI'],POINT(9.923548 53.585229),
ev.-meth. Erlöserkirche Eimsbüttel,,,['POI'],POINT(9.955407 53.568383),
Erziehungsberatung Altona Altstadt (Virchowstraße) - Bezirksamt Altona,,,['POI'],POINT(9.948071 53.552852),
Erziehungsberatung Barmbek-Uhlenhorst (Mühlendamm) - Bezirksamt Hamburg-Nord,,,['POI'],POINT(10.025311 53.560337),
Erziehungsberatung Dulsberg (Elsässer Str) - Bezirksamt Hamburg-Nord,,,['POI'],POINT(10.064339 53.579593),
Erziehungsberatung Eimsbüttel (Kieler Str) - Bezirksamt Eimsbüttel,,,['POI'],POINT(9.940087 53.57456),
Erziehungsberatung Fuhlsbüttel (Fuhlsbütteler Damm) - Bezirksamt Hamburg-Nord,,,['POI'],POINT(10.022664 53.625737),
Erziehungsberatung Hamburg-Nord (Lattenkamp) - Bezirksamt Hamburg-Nord,,,['POI'],POINT(9.995425 53.598678),
Erziehungsberatung Harburg (Hermann-Maul-Str) - Bezirksamt Harburg,,,['POI'],POINT(9.980857 53.462759),
Erziehungsberatung Neu-Allermöhe (Oberer Landweg) - Bezirksamt Bergedorf,,,['POI'],POINT(10.185586 53.486422),
Erziehungsberatung Niendorf (Friedrich-Ebert-Str) - Bezirksamt Eimsbüttel,,,['POI'],POINT(9.944457 53.620207),
Erziehungsberatung Rahlstedt (Amtstr) - Bezirksamt Wandsbek,,,['POI'],POINT(10.159087 53.602344),
Erziehungsberatung Schnelsen (Graf-Johann-Weg) - Bezirksamt Eimsbüttel,,,['POI'],POINT(9.917758 53.62533),
Erziehungsberatung Steilshoop (Gropiusring) - Bezirksamt Wandsbek,,,['POI'],POINT(10.057561 53.613474),
Erziehungsberatung Wandsbek (Bovestr) - Bezirksamt Wandsbek,,,['POI'],POINT(10.083807 53.569786),
Erziehungsberatung Wilhelmsburg (Vogelhüttendeich) - Bezirksamt Harburg,,,['POI'],POINT(9.985026 53.517905),
Mütterberatungsstelle Altona Altstadt (Scheplerstr) - Bezirksamt Altona,,,['POI'],POINT(9.954154 53.554996),
Mütterberatungsstelle Bahrenfeld (Norburger Stieg) - Bezirksamt Altona,,,['POI'],POINT(9.910676 53.566692),
Mütterberatungsstelle Bergedorf (Lamprechtstr) - Bezirksamt Bergedorf,,,['POI'],POINT(10.219933 53.489454),
Mütterberatungsstelle Billstedt (Dringsheide) - Bezirksamt Hamburg-Mitte,,,['POI'],POINT(10.119851 53.561663),
Mütterberatungsstelle Billstedt (Schleemer Weg) - Bezirksamt Hamburg-Mi,,,['POI'],POINT(10.112767 53.537909),
Mütterberatungsstelle Billstedt (Spliedtring) - Bezirksamt Hamburg-Mitte,,,['POI'],POINT(10.112126 53.562328),
Mütterberatungsstelle Blankenese (Sülldorfer Kirchenweg) - Bezirksamt Altona,,,['POI'],POINT(9.812675 53.563697),
Mütterberatungsstelle Bramfeld (Herthastr) - Bezirksamt Wandsbek,,,['POI'],POINT(10.074895 53.611774),
Mütterberatungsstelle Eidelstedt (Lohkampstr) - Bezirksamt Eimsbüttel,,,['POI'],POINT(9.901422 53.609155),
Mütterberatungsstelle Eimsbüttel (Grindelberg) - Bezirksamt Eimsbüttel,,,['POI'],POINT(9.978994 53.575308),
Mütterberatungsstelle Farmsen-Berne (Berner Heerweg) - Bezirksamt Wandsbek,,,['POI'],POINT(10.121592 53.60749),
Mütterberatungsstelle Finkenwerder (Norderschulweg) - Bezirksamt Hamburg-Mitte,,,['POI'],POINT(9.876529 53.532174),
Mütterberatungsstelle Harburg (Am Irrgarten) - Bezirksamt Harburg,,,['POI'],POINT(9.971149 53.459622),
Mütterberatungsstelle Harburg (Kapellenweg) - Bezirksamt Harburg,,,['POI'],POINT(9.987926 53.444928),
Mütterberatungsstelle Harburg (Lühmannstr) - Bezirksamt Harburg,,,['POI'],POINT(9.953322 53.457573),
Mütterberatungsstelle Harburg (Ohrnsweg) - Bezirksamt Harburg,,,['POI'],POINT(9.817161 53.471495),
Mütterberatungsstelle Hohenhorst (Dahlemer Ring) - Bezirksamt Wandsbek,,,['POI'],POINT(10.141901 53.585742),
Mütterberatungsstelle Lokstedt (Garstedter Weg) - Bezirksamt Eimsbüttel,,,['POI'],POINT(9.954058 53.621721),
Mütterberatungsstelle Lurup (Netzestr) - Bezirksamt Altona,,,['POI'],POINT(9.867022 53.605653),
Mütterberatungsstelle Meiendorf/Oldenfelde (Hermann-Balk-Str) - Bezirksamt Wandsbek,,,['POI'],POINT(10.144061 53.618725),
Mütterberatungsstelle Osdorf (Kroonhorst) - Bezirksamt Altona,,,['POI'],POINT(9.850422 53.58924),
Mütterberatungsstelle Poppenbüttel (Wentzelplatz) - Bezirksamt Wandsbek,,,['POI'],POINT(10.09223 53.652303),
Mütterberatungsstelle Rahlstedt (Hoffmannstieg) - Bezirksamt Wandsbek,,,['POI'],POINT(10.180691 53.60401),
Mütterberatungsstelle Rahlstedt (Mehlandsredder) - Bezirksamt Wandsbek,,,['POI'],POINT(10.177292 53.605661),
Mütterberatungsstelle Rothenburgsort/Veddel (Marckmannstr.) - Bezirksamt Hamburg-Mitte,,,['POI'],POINT(10.042105 53.53505),
Mütterberatungsstelle Steilshoop (Gropiusring) - Bezirksamt Wandsbek,,,['POI'],POINT(10.057341 53.614348),
Mütterberatungsstelle Süderelbe (Rehrstieg) - Bezirksamt Harburg,,,['POI'],POINT(9.874056 53.478765),
Mütterberatungsstelle Wandsbek (Robert-Schuman-Brücke) -Bezirksamt Wandsbek,,,['POI'],POINT(10.071358 53.571165),
Mütterzentrum Hohenfelde (Ifflandstr.) - freier Träger - Bezirksamt Hamburg-Nord,,,['POI'],POINT(10.023474 53.563012),
Anliegerbeiträge Hamburg,,,['POI'],POINT(9.987601 53.555317),
"Argentinien, Generalkonsulat der Republik",,,['POI'],POINT(9.995615 53.570157),
"Chile, Generalkonsulat der Republik",,,['POI'],POINT(10.042268 53.565006),
"Chile, Republik, Generalkonsulat, Handels- und Wirtschaftsabteilung",,,['POI'],POINT(9.998615 53.548226),
"China, Generalkonsulat der Volksrepublik",,,['POI'],POINT(9.87878 53.54693),
"Dominikanischen Republik, Generalkonsulat",,,['POI'],POINT(9.99071 53.551463),
"Dänemark, Königreich, Generalkonsulat",,,['POI'],POINT(10.004258 53.553336),
"Ecuador, Generalkonsulat der Republik",,,['POI'],POINT(9.988384 53.57985),
"Finnland, Generalkonsulat der Republik",,,['POI'],POINT(9.992809 53.557978),
"Frankreich, Republik, Generalkonsulat",,,['POI'],POINT(9.992487 53.567443),
"Griechenland, Generalkonsulat der Hellenischen Republik",,,['POI'],POINT(9.98637 53.554941),
Griechisches Generalkonsulat Arbeits- und Sozialabteilung,,,['POI'],POINT(9.9873 53.554088),
Griechisches Generalkonsulat Presse- und Informationsbüro,,,['POI'],POINT(9.984449 53.572307),
Griechisches Generalkonsulat Schifffahrtsabteilung,,,['POI'],POINT(9.987555 53.574061),
"Honduras, Generalkonsulat der Republik",,,['POI'],POINT(10.012156 53.55991),
"Indien, Generalkonsulat der Republik",,,['POI'],POINT(10.023032 53.564094),
"Indonesien, Generalkonsulat der Republik",,,['POI'],POINT(9.99519 53.595122),
"Iran, Generalkonsulat der Islamischen Republik",,,['POI'],POINT(9.994834 53.596015),
"Italien, Generalkonsulat der Republik",,,['POI'],POINT(9.991237 53.56757),
"Italien,Republik, Generalkonsulat, Kulturabteilung",,,['POI'],POINT(9.991794 53.574574),
"Japan, Generalkonsulat",,,['POI'],POINT(9.994163 53.550114),
"Korea, Generalkonsulat der Republik",,,['POI'],POINT(9.984336 53.552478),
"Kroatien, Generalkonsulat der Republik",,,['POI'],POINT(9.996178 53.551732),
"Neuseeland, Generalkonsulat",,,['POI'],POINT(9.994533 53.547873),
"Niederlande, Generalkonsulat des Königreichs",,,['POI'],POINT(9.995987 53.543602),
"Norwegen, Generalkonsulat des Königreichs",,,['POI'],POINT(9.984477 53.554669),
"Panama, Generalkonsulat der Republik",,,['POI'],POINT(9.988499 53.555642),
"Peru, Generalkonsulat der Republik",,,['POI'],POINT(10.000596 53.582938),
"Polen, Generalkonsulat der Republik",,,['POI'],POINT(10.053864 53.609454),
"Portugal, Generalkonsulat der Republik",,,['POI'],POINT(9.989991 53.556232),
"Russische Föderation, Generalkonsulat",,,['POI'],POINT(10.012666 53.573051),
"Serbien, Generalkonsulat der Republik",,,['POI'],POINT(9.99174 53.580001),
"Spanien, Generalkonsulat des Königreichs",,,['POI'],POINT(9.995022 53.569336),
"Türkei, Generalkonsulat der Republik",,,['POI'],POINT(9.992975 53.563791),
"Türkei, Generalkonsulat der Republik, Abt. Arbeit und Soziale Sicherheit",,,['POI'],POINT(9.994927 53.565913),
"Türkei, Generalkonsulat der Republik, Abt. Erziehung und Schulwesen",,,['POI'],POINT(9.994911 53.565904),
"Türkei, Generalkonsulat der Republik, Abt. Finanz- und Zollangelegenheiten",,,['POI'],POINT(9.994911 53.565913),
"Türkei, Generalkonsulat der Republik, Handelsabteilung",,,['POI'],POINT(9.994911 53.565904),
"Türkei, Generalkonsulat der Republik, Religionsabteilung",,,['POI'],POINT(9.994911 53.565913),
"USA, Vereinigten Staaten von Amerika, Generalkonsulat",,,['POI'],POINT(9.997071 53.562103),
"Ukraine, Generalkonsulat",,,['POI'],POINT(10.01756 53.564375),
"Uruguay, Generalkonsulat der Republik",,,['POI'],POINT(9.985849 53.57731),
"Venezuela, Generalkonsulat der Bolivarischen Republik",,,['POI'],POINT(9.989876 53.564859),
"Zypern, Generalkonsulat der Republik",,,['POI'],POINT(9.989123 53.564281),
"Ägypten, Arabische Republik, Generalkonsulat, Handels- und Wirtschaftsabteilung",,,['POI'],POINT(10.018327 53.563011),
"Ägypten, Generalkonsulat der Arabischen Republik",,,['POI'],POINT(9.994727 53.563219),
Finanzbehörde,,,['POI'],POINT(9.987826 53.55527),
Hamburgische Münze,,,['POI'],POINT(10.153837 53.623663),
Amerikazentrum Hamburg e.V.,,,['POI'],POINT(9.994771 53.543226),
Aussenwirtschaftsbüro der Stadt St. Petersburg,,,['POI'],POINT(10.001042 53.555178),
Czech Trade Hamburg,,,['POI'],POINT(10.022794 53.55361),
Estnische Investitions-u.Wirtschaftsförderung (Enterprise Estonia),,,['POI'],POINT(9.995004 53.550565),
Indonesian Trade Promotion Center,,,['POI'],POINT(10.002501 53.554339),
Institut Francais,,,['POI'],POINT(9.992503 53.567461),
Instituto Cervantes Hamburg - Spanisches Kulturinstitut,,,['POI'],POINT(10.001975 53.548036),
Invest in Lithuania (IL)/Enterprise Lithuania (EL),,,['POI'],POINT(9.988972 53.55394),
Istituto Italiano di Cultura,,,['POI'],POINT(9.991809 53.574574),
Konfuzius-Institut an der Universität Hamburg e.V.,,,['POI'],POINT(9.939074 53.553372),
Korea Business Center Hamburg (KOTRA),,,['POI'],POINT(9.979091 53.549484),
Litauische Wirtschaftsförderungsagentur,,,['POI'],POINT(9.993905 53.548732),
Netherlands Business Support Office,,,['POI'],POINT(9.985726 53.549959),
Taipeh Wirtschafts- und Kulturbüro,,,['POI'],POINT(9.996077 53.569273),
Vertretung der Stadt Helsingborg im Treffpunkt Schweden,,,['POI'],POINT(9.976691 53.579541),
"Bangladesch, Honorargeneralkonsulat der Voplksrepublik",,,['POI'],POINT(10.039745 53.537209),
"Bolivien, Honorargeneralkonsulat der Republik",,,['POI'],POINT(9.992267 53.565773),
"Bulgarien, Honorargeneralkonsulat der Republik",,,['POI'],POINT(9.997384 53.552324),
"Costa Rica, Honorargeneralkonsulat der Republik",,,['POI'],POINT(9.842695 53.565232),
"Madagaskar, Honorargeneralkonsulat der Republik",,,['POI'],POINT(10.055367 53.591551),
"Malaysien, Honorargeneralkonsulat",,,['POI'],POINT(9.986455 53.545002),
"Mali, Republik, Honorargeneralkonsulat",,,['POI'],POINT(10.023716 53.558643),
"Paraguay, Honorargeneralkonsulat der Republik",,,['POI'],POINT(9.837101 53.554822),
"Senegal, Honorargeneralkonsulat der Republik",,,['POI'],POINT(10.02392 53.548344),
